Limit,Age,Fam_veh,Drive_dist,Sick12,Sick24,Range_hrs,Muzzleloader,Archery,Utilized,Past_max,COUNTY
0,40,1,26.3,4,4,0,0,0,0.43,1,Greene
0,45,2,29.4,5,6,0,0,1,0.53,0,Greene
0,37,1,21.1,0,0,0,0,0,0.5,1,Jasper
0,51,1,35.2,4,7,0,0,0,0.41,0,Jasper
0,40,1,25.2,1,2,0,0,0,0.47,0,Hancock
0,49,2,34.4,3,1,0,0,0,0.46,0,Greene
0,50,1,35.1,0,1,0,0,0,0.59,0,Warren
0,48,1,32.4,0,4,0,0,0,0.47,0,Jasper
0,47,2,33.8,3,6,0,0,0,0.41,1,Greene
0,47,1,32.2,0,2,0,0,0,0.43,0,Hancock
0,44,1,30.6,3,7,0,0,0,0.45,0,Warren
0,55,1,46.2,1,0,0,0,0,0.53,0,Taliaferro
0,46,1,31.7,0,3,0,0,0,0.43,1,Greene
0,48,1,33.7,3,5,0,0,0,0.37,0,Jasper
0,34,2,20.5,5,7,0,0,0,0.48,0,Wilkes
0,44,1,27.7,0,1,0,0,0,0.48,0,Greene
0,49,1,35.8,6,11,0,0,0,0.51,0,Wilkes
0,45,1,28.7,1,1,0,0,0,0.52,0,Greene
0,49,1,38.3,0,0,0,0,0,0.53,0,Jasper
0,42,1,25.5,0,2,0,0,0,0.4,1,Lincoln
0,38,1,21.7,5,6,0,0,0,0.46,0,Jasper
0,43,1,30.8,0,0,0,0,0,0.44,0,Lincoln
0,44,1,26.5,1,1,0,0,0,0.52,0,Hancock
0,38,1,20.2,0,2,0,0,0,0.46,0,Jasper
0,42,2,25.6,4,4,0,0,0,0.45,0,Lincoln
0,56,1,44.6,0,3,0,0,0,0.5,1,Greene
0,42,1,30.2,1,1,0,0,0,0.63,1,Taliaferro
0,51,1,40.2,3,5,0,0,0,0.48,0,Hancock
0,38,1,20.7,0,0,0,0,0,0.43,1,Warren
0,46,1,33.4,0,1,0,0,0,0.52,0,Wilkes
0,41,2,24.1,4,9,0,0,0,0.47,1,Jasper
0,49,1,37.6,0,2,0,0,0,0.43,1,Greene
0,51,2,35.6,0,3,0,0,0,0.51,0,Warren
0,39,1,26.9,4,10,0,0,0,0.43,0,Jasper
0,42,2,25.3,6,10,0,0,0,0.45,0,Taliaferro
0,38,2,22.4,1,3,0,0,0,0.46,0,Hancock
0,37,1,21.3,2,1,0,0,0,0.51,0,Taliaferro
0,40,1,26.2,0,1,0,0,0,0.52,0,Wilkes
0,36,1,17.1,1,6,0,0,0,0.52,1,Lincoln
0,48,1,31.2,1,0,0,0,0,0.5,0,Warren
0,43,1,28.9,3,9,0,0,0,0.48,0,Greene
0,43,2,27,0,1,0,0,0,0.49,0,Jasper
0,42,1,30.1,0,0,0,0,0,0.45,0,Lincoln
0,42,1,28.9,2,7,0,0,0,0.5,0,Lincoln
0,43,2,26.3,0,1,0,0,1,0.54,1,Greene
0,54,1,39.1,2,4,0,0,0,0.37,1,Taliaferro
0,39,2,25.8,0,1,0,0,0,0.5,0,Hancock
0,41,1,25.2,0,0,0,0,0,0.49,1,Lincoln
0,43,1,29.6,1,1,0,0,0,0.52,0,Greene
0,45,2,30,2,2,0,0,0,0.43,0,Taliaferro
0,52,1,38.4,3,5,0,0,1,0.49,0,Warren
0,34,1,17.1,2,2,0,0,0,0.43,0,Hancock
0,45,1,28.1,3,3,0,0,0,0.48,0,Greene
0,39,1,22.4,1,2,0,0,0,0.39,1,Lincoln
0,55,1,42.1,0,2,0,0,0,0.55,0,Greene
0,41,1,25.7,3,7,0,0,0,0.48,1,Lincoln
0,37,1,21.1,1,2,0,0,0,0.48,1,Hancock
0,50,2,38.9,2,3,0,0,1,0.58,0,Greene
0,52,1,39.1,1,1,0,0,0,0.51,0,Hancock
0,46,1,30.2,0,2,0,0,1,0.44,0,Lincoln
0,55,1,44.1,0,0,0,0,0,0.49,0,Jasper
0,40,2,21.8,0,4,0,0,1,0.51,1,Taliaferro
0,40,1,27.8,1,3,0,0,0,0.52,0,Wilkes
0,47,1,31.9,0,1,0,0,0,0.43,0,Taliaferro
0,54,2,40.2,0,0,0,0,0,0.43,0,Greene
0,44,1,30.6,4,7,0,0,0,0.55,0,Greene
0,43,1,26.3,2,3,0,0,0,0.49,0,Lincoln
0,48,1,35.5,0,2,0,0,0,0.47,0,Greene
0,40,1,25,0,0,0,0,0,0.49,0,Lincoln
0,45,1,29.7,2,5,0,0,0,0.36,1,Lincoln
0,42,1,26,6,9,0,0,0,0.43,1,Jasper
0,50,1,34.3,0,2,0,0,0,0.5,0,Taliaferro
0,47,1,35.1,4,5,0,0,0,0.5,0,Warren
0,50,1,41.1,6,10,0,0,0,0.55,0,Taliaferro
0,49,1,41.1,0,0,0,0,0,0.46,1,Wilkes
0,57,1,43.4,1,3,0,0,1,0.41,1,Jasper
0,46,2,28.8,3,3,0,0,1,0.49,0,Wilkes
0,46,2,32.4,2,3,4,1,0,0.5,0,Greene
0,48,1,31,3,5,0,0,0,0.44,0,Warren
0,44,1,31,4,7,0,0,0,0.53,0,Jasper
0,50,1,35,0,1,0,0,0,0.46,0,Hancock
0,43,1,26.7,2,4,0,0,0,0.45,0,Wilkes
0,47,1,30.6,5,8,0,0,0,0.47,0,Wilkes
0,49,1,34.1,0,0,0,0,1,0.48,0,Taliaferro
0,46,1,29.6,0,1,0,0,0,0.49,0,Warren
0,48,2,33.8,0,0,0,0,1,0.5,0,Hancock
0,47,1,35.5,5,10,0,0,0,0.53,0,Taliaferro
0,48,1,35,0,0,0,0,0,0.34,0,Jasper
0,49,2,32.7,0,1,0,0,0,0.49,0,Taliaferro
0,43,1,28.3,0,2,0,0,0,0.42,0,Greene
0,46,2,30.6,0,1,0,0,0,0.54,0,Lincoln
0,31,1,13.2,0,0,0,0,1,0.5,1,Lincoln
0,46,1,29.2,0,2,0,0,0,0.51,0,Taliaferro
0,44,1,27.4,0,0,0,0,0,0.44,0,Hancock
0,46,1,32.6,2,3,0,0,1,0.36,0,Jasper
0,46,1,28.6,0,0,0,0,0,0.4,0,Greene
0,57,1,43.2,0,0,0,0,0,0.44,1,Jasper
0,43,2,26.2,1,6,0,0,1,0.46,0,Taliaferro
0,42,1,24.6,1,5,0,0,0,0.44,0,Warren
0,49,1,33.3,3,7,0,0,1,0.41,0,Jasper
0,50,1,40.9,0,1,0,0,1,0.46,0,Lincoln
0,48,1,34.6,0,3,0,0,0,0.43,1,Hancock
0,44,1,30.1,4,6,0,0,0,0.39,1,Warren
0,47,1,36.2,1,1,0,0,1,0.47,0,Hancock
0,41,1,25.4,0,2,0,0,0,0.47,0,Jasper
0,47,1,31.1,1,2,0,0,0,0.49,0,Greene
0,41,2,26,0,0,0,0,0,0.55,0,Greene
0,44,1,29,4,9,0,0,1,0.38,0,Warren
0,48,1,32.1,0,0,0,0,0,0.42,0,Greene
0,40,1,24.4,0,0,0,0,0,0.5,0,Hancock
0,43,1,31.6,0,2,0,0,0,0.51,0,Jasper
0,49,1,32.2,1,2,0,0,0,0.43,0,Wilkes
0,47,1,31.9,1,0,0,0,0,0.5,1,Taliaferro
0,48,1,34.8,1,0,0,0,1,0.53,0,Hancock
0,49,1,33,0,0,0,0,0,0.45,0,Greene
0,44,1,28,0,0,0,0,0,0.44,0,Wilkes
0,42,1,25.2,5,11,0,0,0,0.58,0,Taliaferro
0,49,1,35.6,0,0,0,0,0,0.51,1,Jasper
0,41,1,25.3,1,5,0,0,1,0.49,0,Jasper
0,45,1,30,4,8,0,0,0,0.42,1,Warren
0,46,1,29.2,2,7,0,0,0,0.49,1,Warren
0,49,1,36,0,0,0,0,0,0.47,0,Taliaferro
0,31,1,12.8,3,7,0,0,0,0.41,0,Wilkes
0,42,1,26.9,3,9,0,0,0,0.54,0,Taliaferro
0,47,1,31.9,0,1,0,0,0,0.42,1,Wilkes
0,44,2,29.1,0,0,0,0,0,0.47,0,Wilkes
0,34,1,17.3,0,0,0,0,0,0.48,1,Taliaferro
0,54,1,41.4,0,2,0,0,0,0.52,0,Lincoln
0,43,1,32.8,0,0,0,0,0,0.39,0,Wilkes
0,42,1,25.4,2,3,0,0,1,0.45,0,Greene
0,45,1,30.2,0,1,0,0,0,0.46,1,Jasper
0,48,1,36.6,2,2,0,0,0,0.46,0,Warren
0,50,1,35.6,3,5,0,0,0,0.55,0,Warren
0,45,1,32.1,4,6,0,0,0,0.48,1,Jasper
0,44,1,31.7,4,6,0,0,0,0.52,1,Warren
0,44,2,29.1,0,1,0,0,1,0.43,1,Lincoln
0,42,1,25.5,0,0,0,0,1,0.51,0,Lincoln
0,48,1,32.3,8,14,0,0,0,0.53,0,Taliaferro
0,49,2,33.4,2,5,0,0,0,0.43,1,Hancock
0,48,1,34.1,0,0,0,0,0,0.4,0,Taliaferro
0,43,1,25.4,1,2,0,0,0,0.57,1,Greene
0,43,1,32.8,0,0,0,0,0,0.49,1,Jasper
0,43,1,32.2,2,4,0,0,0,0.48,0,Wilkes
0,35,1,16.5,1,0,0,0,0,0.54,1,Greene
0,56,1,42.4,5,8,0,0,0,0.52,0,Hancock
0,39,1,22.3,0,0,0,0,0,0.45,1,Greene
0,47,1,34,0,0,0,0,1,0.41,1,Greene
0,43,1,29.4,4,5,0,0,0,0.43,1,Taliaferro
0,47,1,33.4,1,0,0,0,0,0.51,0,Jasper
0,37,2,18.9,0,1,0,0,0,0.45,0,Jasper
0,45,1,29.5,0,1,0,0,1,0.43,1,Jasper
0,45,2,30.9,0,4,0,0,1,0.39,0,Wilkes
0,38,2,23.8,3,6,0,0,1,0.43,0,Greene
0,45,1,30.8,3,5,0,0,0,0.46,0,Greene
0,46,1,29.8,2,1,0,0,0,0.48,0,Wilkes
0,41,1,25.8,0,1,0,0,0,0.47,1,Hancock
0,43,2,29.1,0,0,0,0,1,0.4,0,Greene
0,44,1,28.1,5,7,0,0,0,0.46,0,Hancock
0,41,1,24.5,3,5,0,0,0,0.48,0,Lincoln
0,43,2,26,3,5,0,0,0,0.45,0,Lincoln
0,39,1,21.4,3,4,0,0,0,0.54,1,Wilkes
0,49,1,33.1,0,1,0,0,0,0.45,1,Hancock
0,44,1,28.9,0,1,0,0,1,0.52,0,Hancock
0,39,1,26.6,0,1,0,0,0,0.58,0,Greene
0,41,1,28.2,1,0,0,0,0,0.47,0,Hancock
0,41,1,23.4,1,3,0,0,0,0.54,0,Taliaferro
0,49,1,33.8,0,2,0,0,0,0.49,0,Jasper
0,46,1,28.5,2,3,0,0,1,0.45,0,Taliaferro
0,40,1,23.5,2,4,0,0,0,0.43,0,Hancock
0,50,1,33.3,4,6,0,0,0,0.45,0,Taliaferro
0,42,1,27.4,0,0,0,0,1,0.5,0,Lincoln
0,38,1,29.5,0,1,0,0,0,0.45,0,Warren
0,47,1,34.4,0,0,0,0,0,0.46,0,Hancock
0,46,1,29.6,2,4,0,0,0,0.36,0,Wilkes
0,43,1,30.7,0,2,0,0,0,0.49,0,Taliaferro
0,53,1,39.2,2,2,0,0,0,0.44,0,Hancock
0,41,1,27.5,0,0,0,0,0,0.43,1,Lincoln
0,47,1,35.1,0,0,0,0,1,0.38,0,Taliaferro
0,50,1,33.5,0,1,0,0,0,0.5,1,Lincoln
0,35,1,15.1,1,3,0,0,1,0.42,0,Greene
0,46,1,35,0,0,0,0,0,0.52,1,Taliaferro
0,44,1,33.9,0,0,0,0,0,0.43,0,Hancock
0,54,1,39.1,1,0,0,0,0,0.5,1,Jasper
0,41,1,22.9,1,2,0,0,1,0.5,0,Jasper
0,44,1,30.7,2,3,0,0,0,0.5,0,Wilkes
0,32,1,17.9,4,4,0,0,0,0.39,0,Lincoln
0,44,2,27.7,1,5,0,0,0,0.57,0,Lincoln
0,51,1,37.5,0,0,0,0,0,0.42,0,Hancock
0,46,1,29.9,0,1,0,0,0,0.41,0,Lincoln
0,40,1,24.4,0,0,0,0,0,0.52,1,Greene
0,43,1,29.5,1,1,0,0,0,0.48,1,Wilkes
0,47,1,35.3,5,9,0,0,1,0.47,0,Greene
0,53,2,43.2,3,8,0,0,0,0.72,0,Hancock
0,37,1,17.4,5,7,0,0,1,0.54,1,Lincoln
0,36,1,20.6,0,4,0,0,0,0.45,0,Wilkes
0,42,1,28.8,6,11,0,0,0,0.47,1,Taliaferro
0,55,1,41.6,0,0,0,0,1,0.55,1,Warren
0,39,1,22.1,6,8,0,0,0,0.39,1,Hancock
0,46,1,34.5,2,3,0,0,0,0.46,0,Greene
0,34,1,16.7,2,6,0,0,0,0.51,0,Wilkes
0,46,1,33.9,0,0,0,0,0,0.5,0,Lincoln
0,46,1,34.7,2,4,0,0,0,0.48,1,Wilkes
0,46,1,32.7,3,3,0,0,1,0.49,0,Warren
0,42,1,30.1,1,3,0,0,0,0.48,0,Jasper
0,44,1,26.1,4,11,0,0,0,0.53,0,Greene
0,48,1,32.9,0,2,0,0,0,0.45,0,Greene
0,45,1,33.4,1,0,0,0,0,0.38,0,Lincoln
0,56,1,40.4,0,0,0,0,0,0.5,0,Lincoln
0,51,1,35.5,4,5,0,0,0,0.44,1,Hancock
0,53,2,40.2,6,10,0,0,0,0.44,0,Greene
0,44,1,30.6,5,9,0,0,0,0.42,1,Hancock
0,41,1,22.9,0,0,0,0,0,0.47,1,Lincoln
0,44,1,27.6,1,0,0,0,0,0.48,0,Wilkes
0,45,1,29.6,1,2,0,0,0,0.47,0,Jasper
0,46,1,36.7,3,7,0,0,0,0.42,0,Hancock
0,45,1,31.7,0,0,0,0,0,0.53,1,Taliaferro
0,53,1,37,0,0,0,0,0,0.49,0,Wilkes
0,39,1,22.7,4,7,0,0,1,0.45,1,Greene
0,48,1,33.7,0,0,0,0,0,0.48,0,Taliaferro
0,50,1,34.2,1,2,0,0,0,0.48,0,Greene
0,41,1,27.4,2,7,0,0,0,0.47,1,Jasper
0,46,1,32.4,1,2,0,0,0,0.54,0,Taliaferro
0,47,1,31.7,0,0,0,0,0,0.53,0,Warren
0,41,2,24,1,1,0,0,1,0.49,1,Warren
0,38,1,20.8,0,0,0,0,0,0.48,1,Wilkes
0,43,1,26.1,0,1,0,0,0,0.49,0,Hancock
0,40,1,23.2,3,5,0,0,0,0.46,0,Greene
0,43,1,32.2,3,6,0,0,1,0.41,0,Hancock
0,49,1,34.6,5,4,0,0,0,0.43,0,Jasper
0,37,1,22.2,0,0,0,0,0,0.45,1,Taliaferro
0,33,1,18.2,6,10,0,0,0,0.43,0,Wilkes
0,46,1,31.7,1,3,0,0,0,0.48,0,Lincoln
0,39,1,22.2,3,8,0,0,0,0.45,0,Jasper
0,52,1,38.4,3,5,0,0,0,0.43,0,Greene
0,43,1,25.8,3,3,0,0,1,0.47,0,Hancock
0,43,1,28.5,4,5,0,0,0,0.47,1,Greene
0,42,1,28.5,1,1,0,0,0,0.55,0,Lincoln
0,41,1,24.2,0,3,0,0,0,0.48,1,Jasper
0,41,1,27.5,0,0,0,0,0,0.5,0,Lincoln
0,44,1,27.2,6,10,0,0,0,0.55,1,Wilkes
0,37,1,22,3,4,0,0,0,0.48,0,Taliaferro
0,38,1,24.4,0,0,0,0,0,0.47,0,Taliaferro
0,51,1,36.7,1,0,0,0,0,0.45,1,Hancock
0,50,2,34.2,2,6,0,0,1,0.43,0,Greene
0,41,2,30.9,6,10,0,0,1,0.45,0,Warren
0,56,2,41.3,1,0,0,0,0,0.41,1,Warren
0,42,1,27.7,3,6,0,0,0,0.42,0,Taliaferro
0,45,1,31.1,0,0,0,0,1,0.41,0,Wilkes
0,37,1,21.4,0,2,0,0,0,0.5,0,Lincoln
0,43,1,25.9,1,0,0,0,0,0.59,0,Greene
0,46,1,30.2,5,7,0,0,0,0.55,0,Jasper
0,51,1,43,0,1,0,0,1,0.4,0,Greene
0,40,1,23.3,3,6,0,0,0,0.34,0,Greene
0,51,2,42.3,0,0,0,0,1,0.55,0,Taliaferro
0,41,1,23.9,0,2,0,0,1,0.45,1,Warren
0,46,1,30.5,1,4,0,0,0,0.5,0,Warren
0,52,1,38.7,5,8,0,0,0,0.41,0,Hancock
0,54,1,43.1,1,2,0,0,0,0.45,1,Greene
0,46,2,31.9,0,2,0,0,0,0.44,0,Warren
0,43,1,27.2,0,0,0,0,0,0.54,1,Greene
0,51,1,38.5,2,5,0,0,0,0.53,0,Jasper
0,41,1,29.8,1,2,0,0,0,0.5,1,Greene
0,44,2,29.5,5,7,0,0,0,0.6,0,Jasper
0,45,1,27.6,3,1,0,0,0,0.44,1,Lincoln
0,47,1,33,1,1,0,0,0,0.41,1,Wilkes
0,51,1,36.1,3,4,0,0,0,0.51,1,Jasper
0,45,2,33,0,0,26,1,0,0.48,0,Hancock
0,46,1,31,0,2,0,0,0,0.51,1,Taliaferro
0,46,1,36.7,1,1,0,0,0,0.55,0,Hancock
0,50,2,36.5,0,1,0,0,1,0.41,0,Wilkes
0,48,1,32.2,4,9,0,0,0,0.45,0,Warren
0,48,1,31.5,1,4,0,0,0,0.46,0,Warren
0,38,2,20.6,1,5,0,0,0,0.53,0,Lincoln
0,53,1,39.4,2,8,0,0,0,0.56,1,Jasper
0,43,1,28.2,1,3,0,0,0,0.52,0,Taliaferro
0,49,1,35,2,3,0,0,0,0.55,0,Warren
0,38,1,18.7,0,1,0,0,0,0.42,0,Jasper
0,46,2,31.7,2,3,0,0,0,0.54,0,Hancock
0,42,1,23.8,0,1,0,0,0,0.46,1,Lincoln
0,42,1,26.9,3,5,0,0,0,0.54,0,Warren
0,53,1,38.1,2,4,0,0,0,0.47,0,Wilkes
0,44,1,32.3,4,5,0,0,0,0.57,0,Wilkes
0,38,1,20.9,6,12,0,0,0,0.42,0,Jasper
0,48,2,33,3,7,0,0,1,0.48,0,Greene
0,48,1,31.1,0,0,0,0,0,0.35,0,Hancock
0,44,1,29.6,0,1,0,0,0,0.5,0,Wilkes
0,40,1,24.7,5,9,0,0,1,0.45,0,Lincoln
0,46,1,33.1,7,13,0,0,0,0.43,0,Jasper
0,39,2,25.5,2,5,0,0,0,0.43,1,Wilkes
0,34,1,19.2,1,1,0,0,0,0.49,1,Greene
0,43,1,25.5,6,7,0,0,0,0.46,0,Jasper
0,35,1,23.2,0,0,0,0,0,0.46,1,Greene
0,40,1,23.2,1,0,0,0,0,0.5,0,Taliaferro
0,44,1,30.3,0,0,0,0,0,0.53,0,Greene
0,40,1,28.7,1,6,0,0,0,0.5,1,Taliaferro
0,47,1,35.2,1,1,0,0,1,0.44,0,Jasper
0,39,1,21.2,0,0,0,0,0,0.5,0,Lincoln
0,43,1,29.4,8,12,0,0,0,0.49,0,Wilkes
0,46,2,30.6,1,2,0,0,0,0.46,1,Hancock
0,43,1,27.6,4,6,0,0,1,0.48,0,Jasper
0,44,1,27.3,2,1,0,0,0,0.64,0,Hancock
0,41,1,26.6,2,5,0,0,0,0.47,0,Taliaferro
0,48,1,31.2,0,0,0,0,0,0.45,0,Taliaferro
0,40,1,24.5,2,4,0,0,1,0.58,0,Taliaferro
0,35,1,20.4,4,9,0,0,0,0.61,0,Lincoln
0,47,1,30.2,1,1,0,0,0,0.52,0,Warren
0,60,1,47.5,1,4,0,0,0,0.52,0,Lincoln
0,40,1,23.7,2,4,0,0,0,0.41,0,Wilkes
0,44,1,28.6,3,4,0,0,0,0.48,1,Wilkes
0,39,1,29.1,5,10,0,0,0,0.47,0,Greene
0,40,1,23.6,1,0,0,0,0,0.48,0,Warren
0,48,1,32.7,1,2,0,0,0,0.47,1,Greene
0,41,1,23,3,6,0,0,0,0.55,1,Hancock
0,55,1,45,1,1,0,0,0,0.43,0,Lincoln
0,42,1,26,2,4,0,0,0,0.54,1,Greene
0,50,2,33.7,4,9,0,0,0,0.48,0,Warren
0,43,2,29.2,1,4,0,0,0,0.54,0,Lincoln
0,45,1,30.7,0,0,0,0,1,0.44,0,Hancock
0,47,1,35.1,0,1,0,0,0,0.52,0,Greene
0,53,2,38.4,0,1,0,0,0,0.44,0,Lincoln
0,51,1,35.8,1,2,0,0,0,0.47,0,Taliaferro
0,47,1,33.5,3,4,0,0,0,0.49,0,Jasper
0,48,2,34.5,0,1,0,0,0,0.43,0,Warren
0,44,1,27.9,4,5,0,0,0,0.52,0,Lincoln
0,39,1,23.8,0,1,0,0,0,0.45,0,Lincoln
0,49,1,32.2,1,4,0,0,0,0.44,1,Warren
0,46,1,28.9,0,0,0,0,0,0.43,0,Hancock
0,35,1,16.2,5,10,0,0,0,0.49,0,Lincoln
0,35,1,23.7,3,6,0,0,0,0.47,0,Taliaferro
0,47,1,29.5,0,1,0,0,0,0.45,0,Greene
0,45,1,29.9,0,2,0,0,0,0.55,0,Taliaferro
0,54,1,43.6,0,4,0,0,0,0.55,0,Jasper
0,45,1,31.7,2,4,0,0,0,0.41,1,Greene
0,37,1,23,0,3,0,0,0,0.47,1,Jasper
0,43,1,25.8,2,6,0,0,1,0.44,0,Hancock
0,46,2,32.9,0,0,0,0,1,0.28,0,Greene
0,47,1,30.9,3,4,0,0,0,0.47,0,Wilkes
0,47,1,31,1,2,0,0,0,0.49,0,Lincoln
0,41,1,25.9,2,7,0,0,0,0.48,0,Jasper
0,40,2,24.3,3,5,0,0,1,0.56,0,Greene
0,47,1,30.3,4,6,0,0,0,0.54,0,Wilkes
0,47,2,35.8,0,2,0,0,0,0.36,1,Taliaferro
0,44,1,28.6,0,0,0,0,1,0.46,1,Taliaferro
0,35,1,20.3,2,5,0,0,0,0.6,0,Lincoln
0,46,1,32.7,0,1,0,0,0,0.53,0,Wilkes
0,43,1,27.1,0,0,0,0,0,0.43,0,Taliaferro
0,40,1,22,0,0,0,0,0,0.46,0,Jasper
0,42,1,27,2,3,0,0,0,0.45,0,Jasper
0,49,2,33.5,0,0,0,0,0,0.49,0,Lincoln
0,47,1,29.6,1,0,0,0,0,0.4,0,Wilkes
0,32,1,17.2,0,0,0,0,0,0.51,1,Greene
0,44,2,27.9,0,1,0,0,1,0.47,0,Taliaferro
0,41,1,23,0,1,0,0,0,0.49,0,Wilkes
0,47,1,31.7,1,0,0,0,1,0.55,1,Lincoln
0,50,2,34.9,1,2,0,0,0,0.42,0,Hancock
0,42,1,25.3,2,2,0,0,0,0.45,0,Hancock
0,48,1,34,3,5,0,0,0,0.53,0,Lincoln
0,46,1,30.8,1,4,0,0,0,0.38,0,Jasper
0,47,1,29.8,1,2,0,0,0,0.48,1,Wilkes
0,35,1,17.6,2,2,0,0,0,0.49,0,Taliaferro
0,40,1,22.5,7,10,0,0,0,0.49,0,Jasper
0,50,1,35.2,0,0,0,0,0,0.47,0,Hancock
0,51,2,35.8,0,0,0,0,0,0.58,0,Warren
0,51,2,38,0,1,0,0,0,0.48,1,Greene
0,38,1,28,0,0,0,0,0,0.41,0,Warren
0,52,1,36.2,0,0,0,0,0,0.45,0,Wilkes
0,40,1,23.6,4,6,0,0,0,0.51,0,Hancock
0,45,1,31.3,1,3,0,0,0,0.51,1,Hancock
0,41,1,29.5,0,0,0,0,0,0.5,0,Lincoln
0,42,1,27.6,5,9,0,0,0,0.48,0,Hancock
0,31,1,18.4,3,3,0,0,0,0.5,0,Warren
0,52,1,36.7,2,4,0,0,1,0.44,0,Hancock
0,43,1,27.8,2,4,0,0,1,0.49,1,Warren
0,42,1,30.8,1,0,0,0,0,0.44,0,Greene
0,45,2,34.9,0,2,0,0,0,0.4,0,Wilkes
0,41,1,30.9,5,9,0,0,0,0.61,0,Warren
0,45,1,32.3,0,1,0,0,0,0.45,0,Lincoln
0,49,1,34.8,3,5,0,0,0,0.46,0,Wilkes
0,45,2,29.7,0,0,0,0,0,0.46,1,Lincoln
0,49,1,34.6,0,0,0,0,0,0.56,1,Wilkes
0,40,1,22.3,1,1,0,0,1,0.53,0,Jasper
0,53,1,38,2,5,0,0,1,0.49,1,Jasper
0,45,1,31.6,5,9,0,0,0,0.49,0,Hancock
0,43,1,25.7,0,1,0,0,0,0.52,0,Warren
0,44,1,29,1,3,0,0,0,0.44,0,Jasper
0,37,2,23.9,4,6,0,0,1,0.55,0,Wilkes
0,41,1,22.9,0,0,0,0,0,0.48,0,Greene
0,39,1,22,3,4,0,0,0,0.52,0,Taliaferro
0,47,1,31.3,0,1,0,0,0,0.5,0,Taliaferro
0,42,1,27.9,0,2,0,0,1,0.56,1,Jasper
0,38,2,18.9,2,5,0,0,0,0.42,0,Lincoln
0,49,1,33.7,2,5,0,0,0,0.43,0,Taliaferro
0,45,1,28.7,0,0,0,0,0,0.44,0,Greene
0,40,2,22,5,9,0,0,0,0.48,0,Warren
0,48,1,32.6,0,1,0,0,0,0.53,1,Lincoln
0,41,1,24.1,2,8,0,0,1,0.46,0,Warren
0,51,1,41.2,2,1,0,0,0,0.47,1,Taliaferro
0,43,2,28.5,0,2,0,0,0,0.46,0,Lincoln
0,43,1,32.2,1,4,0,0,0,0.45,1,Taliaferro
0,44,1,28.5,2,2,0,0,0,0.6,0,Jasper
0,48,1,36.4,1,3,0,0,0,0.4,1,Lincoln
0,35,1,15.9,4,2,0,0,0,0.5,0,Jasper
0,52,1,39.9,0,0,0,0,0,0.48,1,Hancock
0,44,1,27.5,3,2,0,0,0,0.41,0,Taliaferro
0,50,1,37.7,4,10,0,0,0,0.44,0,Greene
0,35,1,21.9,2,3,0,0,0,0.51,0,Taliaferro
0,48,1,35.1,2,2,0,0,0,0.57,0,Hancock
0,44,1,36.6,2,2,0,0,0,0.38,0,Jasper
0,44,1,32.8,0,0,0,0,0,0.5,0,Hancock
0,44,1,28.3,1,2,0,0,0,0.5,0,Wilkes
0,42,1,29.5,1,2,0,0,0,0.57,1,Greene
0,43,1,30.4,5,8,0,0,0,0.45,0,Warren
0,47,1,33.3,1,2,0,0,0,0.47,0,Greene
0,42,2,28.6,4,7,0,0,0,0.45,0,Taliaferro
0,50,1,34.3,0,0,0,0,0,0.46,0,Taliaferro
0,43,1,32.5,0,0,0,0,0,0.38,0,Greene
0,43,1,26.4,4,8,0,0,0,0.5,0,Jasper
0,49,1,33.2,0,0,0,0,0,0.42,0,Wilkes
0,48,2,31.8,2,3,0,0,0,0.38,0,Jasper
0,48,1,35.7,0,1,0,0,0,0.56,0,Taliaferro
0,43,1,26.9,3,2,0,0,0,0.5,0,Taliaferro
0,49,2,35.2,0,0,0,0,0,0.55,0,Greene
0,36,1,17.9,3,5,0,0,0,0.55,0,Hancock
0,47,1,30.2,2,4,0,0,0,0.48,0,Jasper
0,39,1,22,0,2,0,0,0,0.42,0,Jasper
0,44,1,29.6,0,3,0,0,0,0.53,0,Taliaferro
0,48,1,31.2,0,2,0,0,1,0.46,0,Hancock
0,34,1,23.9,0,1,0,0,0,0.52,0,Jasper
0,46,1,30.5,0,2,0,0,0,0.49,0,Hancock
0,45,1,31.6,4,8,0,0,0,0.52,0,Greene
0,48,1,34.2,1,3,0,0,0,0.51,0,Hancock
0,41,1,25.8,0,0,0,0,0,0.5,0,Hancock
0,39,1,24,0,0,0,0,0,0.43,0,Lincoln
0,40,1,23.6,4,4,0,0,0,0.46,0,Warren
0,42,1,27.5,0,1,0,0,0,0.58,0,Greene
0,51,1,38.7,0,0,0,0,0,0.49,0,Warren
0,46,1,30.5,3,6,0,0,0,0.5,1,Wilkes
0,46,2,29.4,1,1,0,0,0,0.45,0,Greene
0,44,1,27.3,2,5,0,0,1,0.53,0,Lincoln
0,44,1,27,1,2,0,0,0,0.54,0,Lincoln
0,41,1,25.1,0,0,0,0,0,0.62,0,Warren
0,50,2,33.4,1,0,0,0,1,0.48,1,Greene
0,50,1,35.8,1,0,0,0,0,0.49,1,Greene
0,48,2,31.5,0,0,0,0,0,0.49,0,Lincoln
0,46,1,36.9,2,5,0,0,1,0.55,1,Jasper
0,44,1,32,0,0,0,0,0,0.52,0,Jasper
0,38,1,26,5,9,0,0,0,0.53,0,Lincoln
0,35,1,16.8,3,7,0,0,0,0.44,0,Wilkes
